"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","HHFA","MFSH","PC_HHFA","A","2017",13.93936,
"ESP","HHFA","MFSH","PC_HHFA","A","2018",13.64118,
"ESP","HHFA","MFSH","PC_HHFA","A","2019",14.16771,
"ESP","HHFA","PENSIONF","PC_HHFA","A","1995",4.154718,
"ESP","HHFA","PENSIONF","PC_HHFA","A","1996",4.512092,
"ESP","HHFA","PENSIONF","PC_HHFA","A","1997",4.660683,
"ESP","HHFA","PENSIONF","PC_HHFA","A","1998",4.729473,
"ESP","HHFA","PENSIONF","PC_HHFA","A","1999",4.897287,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2000",6.442333,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2001",6.869885,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2002",8.143099,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2003",8.051236,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2004",7.903483,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2005",7.746618,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2006",7.310395,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2007",7.22683,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2008",7.818202,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2009",7.960214,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2010",7.881244,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2011",7.540225,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2012",7.660254,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2013",7.544244,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2014",7.747039,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2015",7.607292,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2016",7.520644,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2017",7.510879,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2018",7.264791,
"ESP","HHFA","PENSIONF","PC_HHFA","A","2019",7.381775,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","1995",3.651535,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","1996",2.868506,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","1997",2.911541,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","1998",2.587483,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","1999",2.534444,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2000",2.528966,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2001",2.253764,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2002",2.605849,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2003",3.052202,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2004",2.25201,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2005",2.186682,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2006",2.778166,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2007",2.69232,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2008",2.253514,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2009",2.448288,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2010",2.805117,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2011",4.666469,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2012",3.621375,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2013",2.796323,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2014",1.656913,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2015",1.568509,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2016",1.141819,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2017",0.8352305,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2018",0.6451256,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2019",0.5387087,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","1995",19.16051,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","1996",20.12768,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","1997",23.81613,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","1998",27.97108,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","1999",29.06909,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2000",27.4063,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2001",27.88092,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2002",25.4108,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2003",28.39352,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2004",29.06058,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2005",31.18597,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2006",33.42688,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2007",32.53157,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2008",25.79062,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2009",25.35618,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2010",25.37097,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2011",24.9401,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2012",26.75868,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2013",27.91191,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2014",28.32266,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2015",29.11953,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2016",28.86517,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2017",29.54746,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2018",28.34179,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2019",28.12554,
"SWE","HHFA","CURDEP","PC_HHFA","A","1995",26.04353,
"SWE","HHFA","CURDEP","PC_HHFA","A","1996",23.09641,
"SWE","HHFA","CURDEP","PC_HHFA","A","1997",18.45292,
"SWE","HHFA","CURDEP","PC_HHFA","A","1998",16.27962,
"SWE","HHFA","CURDEP","PC_HHFA","A","1999",13.43437,
"SWE","HHFA","CURDEP","PC_HHFA","A","2000",13.22033,
"SWE","HHFA","CURDEP","PC_HHFA","A","2001",14.36542,
"SWE","HHFA","CURDEP","PC_HHFA","A","2002",15.17383,
"SWE","HHFA","CURDEP","PC_HHFA","A","2003",14.21104,
"SWE","HHFA","CURDEP","PC_HHFA","A","2004",13.49916,
"SWE","HHFA","CURDEP","PC_HHFA","A","2005",12.07023,
"SWE","HHFA","CURDEP","PC_HHFA","A","2006",12.06963,
"SWE","HHFA","CURDEP","PC_HHFA","A","2007",13.9652,
"SWE","HHFA","CURDEP","PC_HHFA","A","2008",16.18556,
"SWE","HHFA","CURDEP","PC_HHFA","A","2009",14.73552,
"SWE","HHFA","CURDEP","PC_HHFA","A","2010",14.132,
"SWE","HHFA","CURDEP","PC_HHFA","A","2011",15.72723,
"SWE","HHFA","CURDEP","PC_HHFA","A","2012",16.00184,
"SWE","HHFA","CURDEP","PC_HHFA","A","2013",15.0372,
"SWE","HHFA","CURDEP","PC_HHFA","A","2014",13.75752,
"SWE","HHFA","CURDEP","PC_HHFA","A","2015",13.60094,
"SWE","HHFA","CURDEP","PC_HHFA","A","2016",13.3129,
"SWE","HHFA","CURDEP","PC_HHFA","A","2017",13.45942,
"SWE","HHFA","CURDEP","PC_HHFA","A","2018",14.28179,
"SWE","HHFA","CURDEP","PC_HHFA","A","2019",13.14273,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","1995",14.40519,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","1996",12.99351,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","1997",12.94152,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","1998",13.9374,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","1999",14.57297,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2000",14.54571,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2001",16.79175,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2002",15.16808,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2003",13.88102,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2004",11.98667,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2005",10.41846,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2006",9.166423,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2007",10.44797,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2008",14.01566,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2009",9.535633,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2010",10.90432,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2011",11.01953,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2012",9.197177,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2013",9.192239,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2014",9.166252,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2015",8.371464,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2016",7.755975,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2017",7.483496,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2018",7.14351,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2019",6.858019,
"SWE","HHFA","MFSH","PC_HHFA","A","1995",6.761009,
"SWE","HHFA","MFSH","PC_HHFA","A","1996",7.672592,
"SWE","HHFA","MFSH","PC_HHFA","A","1997",10.13199,
"SWE","HHFA","MFSH","PC_HHFA","A","1998",11.14631,
"SWE","HHFA","MFSH","PC_HHFA","A","1999",14.32872,
"SWE","HHFA","MFSH","PC_HHFA","A","2000",13.41482,
"SWE","HHFA","MFSH","PC_HHFA","A","2001",11.81955,
"SWE","HHFA","MFSH","PC_HHFA","A","2002",8.26212,
"SWE","HHFA","MFSH","PC_HHFA","A","2003",8.803905,
"SWE","HHFA","MFSH","PC_HHFA","A","2004",9.27255,
"SWE","HHFA","MFSH","PC_HHFA","A","2005",10.19485,
"SWE","HHFA","MFSH","PC_HHFA","A","2006",10.67729,
"SWE","HHFA","MFSH","PC_HHFA","A","2007",9.716931,
"SWE","HHFA","MFSH","PC_HHFA","A","2008",7.412501,
"SWE","HHFA","MFSH","PC_HHFA","A","2009",8.464911,
"SWE","HHFA","MFSH","PC_HHFA","A","2010",8.461269,
"SWE","HHFA","MFSH","PC_HHFA","A","2011",7.652246,
"SWE","HHFA","MFSH","PC_HHFA","A","2012",7.634674,
"SWE","HHFA","MFSH","PC_HHFA","A","2013",8.400733,
"SWE","HHFA","MFSH","PC_HHFA","A","2014",8.535517,
"SWE","HHFA","MFSH","PC_HHFA","A","2015",8.555669,
"SWE","HHFA","MFSH","PC_HHFA","A","2016",8.665747,
"SWE","HHFA","MFSH","PC_HHFA","A","2017",9.256047,
"SWE","HHFA","MFSH","PC_HHFA","A","2018",8.872738,
"SWE","HHFA","MFSH","PC_HHFA","A","2019",9.50317,
"SWE","HHFA","PENSIONF","PC_HHFA","A","1995",16.47579,
"SWE","HHFA","PENSIONF","PC_HHFA","A","1996",18.44804,
"SWE","HHFA","PENSIONF","PC_HHFA","A","1997",21.56342,
"SWE","HHFA","PENSIONF","PC_HHFA","A","1998",22.72492,
"SWE","HHFA","PENSIONF","PC_HHFA","A","1999",20.44968,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2000",23.98149,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2001",24.43588,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2002",30.92697,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2003",27.70522,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2004",28.52378,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2005",28.07186,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2006",24.4612,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2007",24.5498,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2008",27.67026,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2009",27.07909,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2010",26.32191,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2011",28.04759,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2012",28.714,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2013",28.9371,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2014",28.87076,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2015",28.29729,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2016",27.98516,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2017",28.94256,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2018",29.33637,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2019",30.50429,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","1995",7.93785,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","1996",7.354844,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","1997",5.631995,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","1998",5.153152,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","1999",3.514598,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2000",2.705568,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2001",2.331404,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2002",2.293318,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2003",2.197346,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2004",2.118337,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2005",1.998531,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2006",1.972304,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2007",2.405635,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2008",2.487679,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2009",2.265574,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2010",1.658759,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2011",1.88227,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2012",1.687131,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2013",1.581603,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2014",1.411594,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2015",1.251808,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2016",1.14562,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2017",1.35813,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2018",1.170765,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2019",1.024821,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","1995",24.60973,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","1996",27.51172,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","1997",28.55938,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","1998",28.33697,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","1999",31.09357,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2000",29.16979,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2001",26.51258,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2002",24.39369,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2003",29.82855,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2004",31.33149,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2005",34.51818,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2006",38.7761,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2007",35.99817,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2008",29.81608,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2009",35.63258,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2010",36.18199,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2011",33.18957,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2012",34.18036,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2013",34.5256,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2014",36.13112,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2015",37.67115,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2016",38.87197,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2017",37.28277,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2018",36.76151,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2019",36.67321,
"CHE","HHFA","CURDEP","PC_HHFA","A","1999",26.01665,
"CHE","HHFA","CURDEP","PC_HHFA","A","2000",24.75144,
"CHE","HHFA","CURDEP","PC_HHFA","A","2001",25.70946,
"CHE","HHFA","CURDEP","PC_HHFA","A","2002",27.36378,
"CHE","HHFA","CURDEP","PC_HHFA","A","2003",27.70614,
"CHE","HHFA","CURDEP","PC_HHFA","A","2004",27.63516,
"CHE","HHFA","CURDEP","PC_HHFA","A","2005",27.50653,
"CHE","HHFA","CURDEP","PC_HHFA","A","2006",27.26706,
"CHE","HHFA","CURDEP","PC_HHFA","A","2007",27.39672,
"CHE","HHFA","CURDEP","PC_HHFA","A","2008",29.36529,
"CHE","HHFA","CURDEP","PC_HHFA","A","2009",28.84723,
"CHE","HHFA","CURDEP","PC_HHFA","A","2010",30.09963,
"CHE","HHFA","CURDEP","PC_HHFA","A","2011",31.67971,
"CHE","HHFA","CURDEP","PC_HHFA","A","2012",32.26395,
"CHE","HHFA","CURDEP","PC_HHFA","A","2013",32.60703,
"CHE","HHFA","CURDEP","PC_HHFA","A","2014",32.65603,
"CHE","HHFA","CURDEP","PC_HHFA","A","2015",32.5847,
"CHE","HHFA","CURDEP","PC_HHFA","A","2016",32.92767,
"CHE","HHFA","CURDEP","PC_HHFA","A","2017",32.62417,
"CHE","HHFA","CURDEP","PC_HHFA","A","2018",33.37849,
"CHE","HHFA","CURDEP","PC_HHFA","A","2019",32.52972,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","1999",6.111175,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2000",6.159791,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2001",6.511178,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2002",6.800875,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2003",6.439297,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2004",6.244241,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2005",6.045582,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2006",5.651032,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2007",5.363029,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2008",5.905347,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2009",5.669641,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2010",5.563243,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2011",5.457747,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2012",5.327467,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2013",5.058031,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2014",4.747844,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2015",4.704286,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2016",4.544088,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2017",4.261447,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2018",4.21908,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2019",3.923609,
"CHE","HHFA","MFSH","PC_HHFA","A","1999",7.712944,
"CHE","HHFA","MFSH","PC_HHFA","A","2000",8.776122,
"CHE","HHFA","MFSH","PC_HHFA","A","2001",8.889053,
"CHE","HHFA","MFSH","PC_HHFA","A","2002",8.135096,
"CHE","HHFA","MFSH","PC_HHFA","A","2003",8.610904,
"CHE","HHFA","MFSH","PC_HHFA","A","2004",9.897696,
"CHE","HHFA","MFSH","PC_HHFA","A","2005",10.66736,
"CHE","HHFA","MFSH","PC_HHFA","A","2006",11.31739,
"CHE","HHFA","MFSH","PC_HHFA","A","2007",11.68412,
"CHE","HHFA","MFSH","PC_HHFA","A","2008",9.124331,
"CHE","HHFA","MFSH","PC_HHFA","A","2009",9.578384,
"CHE","HHFA","MFSH","PC_HHFA","A","2010",9.499042,
"CHE","HHFA","MFSH","PC_HHFA","A","2011",8.577023,
"CHE","HHFA","MFSH","PC_HHFA","A","2012",8.818031,
"CHE","HHFA","MFSH","PC_HHFA","A","2013",9.085496,
"CHE","HHFA","MFSH","PC_HHFA","A","2014",9.714076,
"CHE","HHFA","MFSH","PC_HHFA","A","2015",9.926568,
"CHE","HHFA","MFSH","PC_HHFA","A","2016",10.08257,
"CHE","HHFA","MFSH","PC_HHFA","A","2017",10.93795,
"CHE","HHFA","MFSH","PC_HHFA","A","2018",10.49356,
"CHE","HHFA","MFSH","PC_HHFA","A","2019",11.37806,
"CHE","HHFA","PENSIONF","PC_HHFA","A","1999",28.88329,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2000",29.38294,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2001",31.11056,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2002",33.36231,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2003",32.50338,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2004",32.31031,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2005",31.54007,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2006",30.5888,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2007",30.6502,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2008",34.07686,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2009",33.00048,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2010",33.20659,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2011",33.71073,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2012",33.59218,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2013",33.15092,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2014",33.146,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2015",34.01728,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2016",34.19137,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2017",33.46304,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2018",34.44178,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2019",33.07638,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","1999",10.07358,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2000",9.460473,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2001",9.483394,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2002",9.603285,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2003",8.615514,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2004",8.001414,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2005",7.905328,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2006",8.267154,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2007",8.823139,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2008",8.746266,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2009",8.614022,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2010",7.394392,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2011",6.605785,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2012",6.136191,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2013",5.223169,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2014",4.730258,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2015",4.044644,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2016",3.656442,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2017",3.479861,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2018",3.345597,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2019",3.418076,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","1999",18.44468,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2000",18.69476,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2001",15.39515,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2002",11.58563,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2003",12.98961,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2004",12.78538,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2005",13.25358,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2006",13.88516,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2007",12.94988,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2008",9.310305,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2009",10.97104,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2010",10.91262,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2011",10.65782,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2012",10.7707,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2013",11.95229,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2014",12.17415,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2015",11.9373,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2016",11.91206,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2017",12.73158,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2018",11.46576,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2019",13.16131,
"GBR","HHFA","CURDEP","PC_HHFA","A","1995",22.22157,
"GBR","HHFA","CURDEP","PC_HHFA","A","1996",21.9064,
"GBR","HHFA","CURDEP","PC_HHFA","A","1997",21.39336,
"GBR","HHFA","CURDEP","PC_HHFA","A","1998",19.32671,
"GBR","HHFA","CURDEP","PC_HHFA","A","1999",19.05531,
"GBR","HHFA","CURDEP","PC_HHFA","A","2000",19.34373,
"GBR","HHFA","CURDEP","PC_HHFA","A","2001",21.08765,
"GBR","HHFA","CURDEP","PC_HHFA","A","2002",22.453,
"GBR","HHFA","CURDEP","PC_HHFA","A","2003",23.08016,
"GBR","HHFA","CURDEP","PC_HHFA","A","2004",23.59458,
"GBR","HHFA","CURDEP","PC_HHFA","A","2005",23.21631,
"GBR","HHFA","CURDEP","PC_HHFA","A","2006",24.12264,
"GBR","HHFA","CURDEP","PC_HHFA","A","2007",24.79013,
"GBR","HHFA","CURDEP","PC_HHFA","A","2008",27.05489,
"GBR","HHFA","CURDEP","PC_HHFA","A","2009",26.09642,
"GBR","HHFA","CURDEP","PC_HHFA","A","2010",25.75207,
"GBR","HHFA","CURDEP","PC_HHFA","A","2011",24.50229,
"GBR","HHFA","CURDEP","PC_HHFA","A","2012",25.04389,
"GBR","HHFA","CURDEP","PC_HHFA","A","2013",25.65551,
"GBR","HHFA","CURDEP","PC_HHFA","A","2014",23.9804,
"GBR","HHFA","CURDEP","PC_HHFA","A","2015",24.55191,
"GBR","HHFA","CURDEP","PC_HHFA","A","2016",24.13772,
"GBR","HHFA","CURDEP","PC_HHFA","A","2017",24.46279,
"GBR","HHFA","CURDEP","PC_HHFA","A","2018",25.67291,
"GBR","HHFA","CURDEP","PC_HHFA","A","2019",25.01314,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","1995",12.51848,
